fid,transect_id,veg_type,transect_name,size_group,X,Y,distance_m,temp_oc,cooling_inten_oC,fvc,imper_surf,area,peri_area,prox
783,11,Wetland,Wetland6_City_Condo,Large-sized,325776.3781,1281044.217,275,30.2,2.4,0,0.449,26,0.008326154,86.23905424
784,11,Wetland,Wetland6_City_Condo,Large-sized,325771.4065,1281043.685,280,30.3,2.3,0,0.426,26,0.008326154,84.37655346
785,11,Wetland,Wetland6_City_Condo,Large-sized,325766.4349,1281043.152,285,30.4,2.2,0,0.406,26,0.008326154,82.77359602
786,11,Wetland,Wetland6_City_Condo,Large-sized,325761.4633,1281042.62,290,30.4,2.2,0,0.479,26,0.008326154,81.44750999
787,11,Wetland,Wetland6_City_Condo,Large-sized,325756.4917,1281042.088,295,30.5,2.1,0,0.506,26,0.008326154,80.41097705
788,11,Wetland,Wetland6_City_Condo,Large-sized,325751.5201,1281041.556,300,30.6,2,0,0.487,26,0.008326154,79.67529879
789,11,Wetland,Wetland6_City_Condo,Large-sized,325746.5485,1281041.024,305,30.7,1.9,0,0.452,26,0.008326154,79.24885428
790,11,Wetland,Wetland6_City_Condo,Large-sized,325741.5769,1281040.491,310,30.8,1.8,0,0.426,26,0.008326154,79.1356495
791,11,Wetland,Wetland6_City_Condo,Large-sized,325736.6053,1281039.959,315,30.8,1.8,0,0.435,26,0.008326154,76.9099535
792,11,Wetland,Wetland6_City_Condo,Large-sized,325731.6337,1281039.427,320,30.9,1.7,0,0.424,26,0.008326154,72.74086731
793,11,Wetland,Wetland6_City_Condo,Large-sized,325726.6622,1281038.895,325,31.2,1.4,0,0.367,26,0.008326154,68.68288041
794,11,Wetland,Wetland6_City_Condo,Large-sized,325721.6906,1281038.362,330,31.3,1.3,0,0.364,26,0.008326154,64.75724438
795,11,Wetland,Wetland6_City_Condo,Large-sized,325716.719,1281037.83,335,31.4,1.2,0,0.363,26,0.008326154,60.9884627
796,11,Wetland,Wetland6_City_Condo,Large-sized,325711.7474,1281037.298,340,31.4,1.2,0,0.364,26,0.008326154,57.40804931
797,11,Wetland,Wetland6_City_Condo,Large-sized,325706.7758,1281036.766,345,31.4,1.2,0,0.484,26,0.008326154,54.05344883
798,11,Wetland,Wetland6_City_Condo,Large-sized,325701.8042,1281036.233,350,31.4,1.2,0,0.927,26,0.008326154,50.97001016
799,11,Wetland,Wetland6_City_Condo,Large-sized,325696.8326,1281035.701,355,31.4,1.2,0,0.952,26,0.008326154,48.2082309
800,11,Wetland,Wetland6_City_Condo,Large-sized,325691.861,1281035.169,360,31.4,1.2,0,0.482,26,0.008326154,45.82711837
801,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312783.6568,1292436.118,0,27.1,5.5,0.478,0,5.8,0.016017241,341.2215968
802,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312779.2897,1292433.683,5,27.1,5.5,0.564,0,5.8,0.016017241,342.5242371
803,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312774.9227,1292431.248,10,27.1,5.5,0.657,0,5.8,0.016017241,343.8945776
804,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312770.5557,1292428.813,15,27.1,5.5,0.657,0,5.8,0.016017241,345.3318806
805,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312766.1886,1292426.378,20,27.2,5.4,0.699,0,5.8,0.016017241,346.835387
806,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312761.8216,1292423.943,25,27.2,5.4,0.657,0,5.8,0.016017241,348.4040951
807,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312757.4546,1292421.508,30,27.2,5.4,0.56,0,5.8,0.016017241,349.9482778
808,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312753.0876,1292419.073,35,27.2,5.4,0.537,0,5.8,0.016017241,172.851221
809,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312748.7205,1292416.639,40,27.2,5.4,0.623,0,5.8,0.016017241,173.5941054
810,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312744.3535,1292414.204,45,27.2,5.4,0.656,0,5.8,0.016017241,174.4781264
811,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312739.9865,1292411.769,50,27.3,5.3,0.743,0,5.8,0.016017241,175.5001981
812,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312735.6194,1292409.334,55,27.3,5.3,0.721,0,5.8,0.016017241,176.6578988
813,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312731.2524,1292406.899,60,27.3,5.3,0.843,0,5.8,0.016017241,177.948635
814,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312726.8854,1292404.464,65,27.3,5.3,0.849,0,5.8,0.016017241,179.369507
815,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312722.54,1292401.991,70,27.3,5.3,0.853,0,5.8,0.016017241,180.9587126
816,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312718.2071,1292399.495,75,27.4,5.2,0.841,0,5.8,0.016017241,182.6956363
817,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312713.8742,1292397,80,27.4,5.2,0.917,0,5.8,0.016017241,184.5507449
818,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312709.5413,1292394.505,85,27.5,5.1,0.846,0,5.8,0.016017241,186.5214664
819,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312705.2084,1292392.01,90,27.5,5.1,0.683,0,5.8,0.016017241,188.6041769
820,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312700.8755,1292389.515,95,27.5,5.1,0.594,0,5.8,0.016017241,190.7952089
821,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312696.5426,1292387.019,100,27.6,5,0.306,0,5.8,0.016017241,193.0918744
822,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312692.2097,1292384.524,105,27.7,4.9,0.019,0,5.8,0.016017241,195.488489
823,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312687.8768,1292382.029,110,27.8,4.8,0.016,0,5.8,0.016017241,197.971
824,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312683.5439,1292379.534,115,28,4.6,0.023,0,5.8,0.016017241,200.466
825,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312679.211,1292377.039,120,28,4.6,0.013,0.762,5.8,0.016017241,202.961
826,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312675.1715,1292374.104,125,28,4.6,0.016,0.747,5.8,0.016017241,205.896
827,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312671.2073,1292371.057,130,28.1,4.5,0.016,0.733,5.8,0.016017241,208.943
828,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312667.2431,1292368.01,135,28.1,4.5,0,0.718,5.8,0.016017241,211.99
829,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312663.2789,1292364.963,140,28.3,4.3,0,0.704,5.8,0.016017241,215.037
830,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312659.3148,1292361.916,145,28.3,4.3,0,0.689,5.8,0.016017241,218.084
831,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312655.3506,1292358.868,150,28.4,4.2,0,0.675,5.8,0.016017241,221.132
832,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312651.3864,1292355.821,155,28.5,4.1,0,0.66,5.8,0.016017241,224.179
833,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312647.1989,1292353.112,160,28.6,4,0,0.646,5.8,0.016017241,226.888
834,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312642.8441,1292350.655,165,28.7,3.9,0,0.631,5.8,0.016017241,229.345
835,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312638.4894,1292348.198,170,28.7,3.9,0,0.617,5.8,0.016017241,231.802
836,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312634.1347,1292345.741,175,28.7,3.9,0,0.633,5.8,0.016017241,234.259
837,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312629.78,1292343.284,180,28.7,3.9,0,0.65,5.8,0.016017241,236.716
838,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312625.4252,1292340.827,185,28.8,3.8,0,0.666,5.8,0.016017241,239.173
839,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312621.0705,1292338.37,190,28.9,3.7,0,0.683,5.8,0.016017241,241.63
840,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312616.7158,1292335.913,195,29,3.6,0,0.699,5.8,0.016017241,244.087
841,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312612.3611,1292333.456,200,29,3.6,0,0.716,5.8,0.016017241,246.544
842,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312607.9136,1292331.2,205,29.1,3.5,0,0.733,5.8,0.016017241,248.8
843,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312603.2218,1292329.472,210,29.2,3.4,0,0.749,5.8,0.016017241,250.528
844,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312598.53,1292327.743,215,29.1,3.5,0,0.733,5.8,0.016017241,252.257
845,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312593.8382,1292326.015,220,29.2,3.4,0,0.716,5.8,0.016017241,253.985
846,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312589.1464,1292324.287,225,29.2,3.4,0,0.699,5.8,0.016017241,255.713
847,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312584.4545,1292322.559,230,29.3,3.3,0,0.683,5.8,0.016017241,257.441
848,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312579.7627,1292320.83,235,29.3,3.3,0,0.666,5.8,0.016017241,259.17
849,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312575.0675,1292319.113,240,29.3,3.3,0,0.65,5.8,0.016017241,260.887
850,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312570.259,1292317.742,245,29.4,3.2,0,0.633,5.8,0.016017241,262.258
851,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312565.4506,1292316.371,250,29.5,3.1,0,0.617,5.8,0.016017241,263.629
852,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312560.6422,1292315,255,29.5,3.1,0,0.6,5.8,0.016017241,265
853,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312555.8337,1292313.63,260,29.5,3.1,0,0.583,5.8,0.016017241,266.37
854,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312551.0253,1292312.259,265,29.6,3,0,0.6,5.8,0.016017241,267.741
855,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312546.2168,1292310.888,270,29.7,2.9,0,0.617,5.8,0.016017241,269.112
856,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312541.4084,1292309.518,275,29.8,2.8,0,0.633,5.8,0.016017241,270.482
857,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312536.5999,1292308.147,280,29.8,2.8,0,0.65,5.8,0.016017241,271.8742619
858,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312531.7929,1292306.771,285,29.9,2.7,0,0.666,5.8,0.016017241,273.3522324
859,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312527.0056,1292305.329,290,30,2.6,0,0.683,5.8,0.016017241,274.978204
860,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312522.2183,1292303.886,295,30,2.6,0,0.699,5.8,0.016017241,276.685977
861,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312517.4309,1292302.443,300,30.1,2.5,0,0.716,5.8,0.016017241,278.4730732
862,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312512.6436,1292301,305,30.2,2.4,0,0.733,5.8,0.016017241,280.3379614
863,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312507.8563,1292299.557,310,30.2,2.4,0,0.749,5.8,0.016017241,282.279106
864,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312503.069,1292298.115,315,30.3,2.3,0,0.766,5.8,0.016017241,284.2939535
865,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312498.2817,1292296.672,320,30.5,2.1,0,0.782,5.8,0.016017241,286.3829117
866,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312493.4944,1292295.229,325,30.6,2,0,0.799,5.8,0.016017241,288.5433993
867,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312488.7515,1292293.668,330,30.7,1.9,0,0.815,5.8,0.016017241,290.8821462
868,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312484.1942,1292291.611,335,30.8,1.8,0,0.832,5.8,0.016017241,293.7388341
869,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312479.637,1292289.554,340,30.9,1.7,0,0.965,5.8,0.016017241,296.6522723
870,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312475.0797,1292287.497,345,31,1.6,0,0.902,5.8,0.016017241,299.6208443
871,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312470.5224,1292285.44,350,31.1,1.5,0,0.714,5.8,0.016017241,304.4836063
872,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312465.9651,1292283.383,355,31.3,1.3,0,0.66,5.8,0.016017241,309.3982791
873,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312461.4078,1292281.326,360,31.4,1.2,0,0.659,5.8,0.016017241,314.3156442
874,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312456.8505,1292279.269,365,31.4,1.2,0,0.633,5.8,0.016017241,319.2355771
875,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312452.2932,1292277.212,370,31.4,1.2,0,0.624,5.8,0.016017241,324.157961
876,12,Forest,WonjetaMickael_RuralUrban,Medium-sized,312447.7359,1292275.155,375,31.4,1.2,0,0.735,5.8,0.016017241,329.0826859
877,13,Forest,LataambaMediha_Rural,Medium-sized,300095.1696,1293759.497,0,26.8,5.8,0.808,0,5.4,0.015822222,125.1696
878,13,Forest,LataambaMediha_Rural,Medium-sized,300098.3998,1293763.313,5,26.8,5.8,0.807,0,5.4,0.015822222,128.3998
879,13,Forest,LataambaMediha_Rural,Medium-sized,300101.63,1293767.13,10,26.8,5.8,0.805,0,5.4,0.015822222,131.63
880,13,Forest,LataambaMediha_Rural,Medium-sized,300104.8602,1293770.946,15,26.8,5.8,0.797,0,5.4,0.015822222,134.8602
881,13,Forest,LataambaMediha_Rural,Medium-sized,300108.0904,1293774.763,20,26.9,5.7,0.789,0,5.4,0.015822222,138.0904
882,13,Forest,LataambaMediha_Rural,Medium-sized,300111.0822,1293778.737,25,26.9,5.7,0.78,0,5.4,0.015822222,141.0822
883,13,Forest,LataambaMediha_Rural,Medium-sized,300113.3301,1293783.203,30,26.9,5.7,0.772,0,5.4,0.015822222,143.3658843
884,13,Forest,LataambaMediha_Rural,Medium-sized,300115.5779,1293787.67,35,27,5.6,0.763,0,5.4,0.015822222,145.779813
885,13,Forest,LataambaMediha_Rural,Medium-sized,300117.8258,1293792.136,40,27,5.6,0.755,0,5.4,0.015822222,148.3231258
886,13,Forest,LataambaMediha_Rural,Medium-sized,300120.3657,1293796.431,45,27,5.6,0.746,0,5.4,0.015822222,151.2607732
887,13,Forest,LataambaMediha_Rural,Medium-sized,300123.1503,1293800.584,50,27,5.6,0.738,0,5.4,0.015822222,154.5273938
888,13,Forest,LataambaMediha_Rural,Medium-sized,300125.935,1293804.737,55,27,5.6,0.73,0,5.4,0.015822222,157.8849055
889,13,Forest,LataambaMediha_Rural,Medium-sized,300128.7196,1293808.89,60,27,5.6,0.719,0,5.4,0.015822222,161.3274419
890,13,Forest,LataambaMediha_Rural,Medium-sized,300131.2754,1293813.179,65,27.1,5.5,0.7,0,5.4,0.015822222,164.6529705
891,13,Forest,LataambaMediha_Rural,Medium-sized,300133.6168,1293817.597,70,27.2,5.4,0.68,0,5.4,0.015822222,167.8808853
892,13,Forest,LataambaMediha_Rural,Medium-sized,300135.9582,1293822.015,75,27.2,5.4,0.661,0,5.4,0.015822222,171.1939963
893,13,Forest,LataambaMediha_Rural,Medium-sized,300138.2995,1293826.433,80,27.2,5.4,0.641,0,5.4,0.015822222,174.5873569
894,13,Forest,LataambaMediha_Rural,Medium-sized,300140.6409,1293830.851,85,27.3,5.3,0.622,0,5.4,0.015822222,178.0565667
895,13,Forest,LataambaMediha_Rural,Medium-sized,300142.9823,1293835.269,90,27.5,5.1,0.603,0,5.4,0.015822222,181.5971874
896,13,Forest,LataambaMediha_Rural,Medium-sized,300145.3483,1293839.674,95,27.6,5,0.583,0,5.4,0.015822222,185.2242225
897,13,Forest,LataambaMediha_Rural,Medium-sized,300147.7295,1293844.07,100,27.6,5,0,0.708,5.4,0.015822222,188.9252235
898,13,Forest,LataambaMediha_Rural,Medium-sized,300150.1108,1293848.467,105,27.9,4.7,0,0.691,5.4,0.015822222,192.6853143
899,13,Forest,LataambaMediha_Rural,Medium-sized,300152.4921,1293852.863,110,28.1,4.5,0,0.656,5.4,0.015822222,196.5003393
900,13,Forest,LataambaMediha_Rural,Medium-sized,300154.8733,1293857.26,115,28.2,4.4,0,0.618,5.4,0.015822222,200.3677735
901,13,Forest,LataambaMediha_Rural,Medium-sized,300157.2546,1293861.657,120,28.3,4.3,0,0.654,5.4,0.015822222,204.2844851
902,13,Forest,LataambaMediha_Rural,Medium-sized,300159.6359,1293866.053,125,28.3,4.3,0,0.677,5.4,0.015822222,208.247193
903,13,Forest,LataambaMediha_Rural,Medium-sized,300162.0171,1293870.45,130,28.4,4.2,0,0.762,5.4,0.015822222,349.2353092
904,13,Forest,LataambaMediha_Rural,Medium-sized,300164.3984,1293874.846,135,28.5,4.1,0,0.81,5.4,0.015822222,346.5157856
905,13,Forest,LataambaMediha_Rural,Medium-sized,300166.7797,1293879.243,140,28.5,4.1,0,0.809,5.4,0.015822222,343.8473897
906,13,Forest,LataambaMediha_Rural,Medium-sized,300169.2477,1293883.59,145,28.8,3.8,0,0.772,5.4,0.015822222,341.1472088
907,13,Forest,LataambaMediha_Rural,Medium-sized,300171.7914,1293887.895,150,28.9,3.7,0,0.901,5.4,0.015822222,338.4251588
908,13,Forest,LataambaMediha_Rural,Medium-sized,300174.3351,1293892.199,155,29,3.6,0,0.971,5.4,0.015822222,335.7555371
909,13,Forest,LataambaMediha_Rural,Medium-sized,300176.8788,1293896.504,160,29.2,3.4,0,0.978,5.4,0.015822222,333.1395442
910,13,Forest,LataambaMediha_Rural,Medium-sized,300179.4225,1293900.809,165,29.3,3.3,0,0.975,5.4,0.015822222,330.5775
911,13,Forest,LataambaMediha_Rural,Medium-sized,300181.9711,1293905.11,170,29.4,3.2,0,0.91,5.4,0.015822222,328.0289
912,13,Forest,LataambaMediha_Rural,Medium-sized,300184.5544,1293909.391,175,29.5,3.1,0,0.811,5.4,0.015822222,325.4456
913,13,Forest,LataambaMediha_Rural,Medium-sized,300187.1378,1293913.672,180,29.5,3.1,0,0.782,5.4,0.015822222,322.8622
914,13,Forest,LataambaMediha_Rural,Medium-sized,300189.7212,1293917.953,185,29.5,3.1,0,0.751,5.4,0.015822222,320.2788
915,13,Forest,LataambaMediha_Rural,Medium-sized,300192.3046,1293922.234,190,29.6,3,0,0.732,5.4,0.015822222,317.6954
916,13,Forest,LataambaMediha_Rural,Medium-sized,300194.888,1293926.515,195,29.6,3,0,0.718,5.4,0.015822222,315.112
917,13,Forest,LataambaMediha_Rural,Medium-sized,300197.543,1293930.75,200,29.6,3,0,0.845,5.4,0.015822222,312.457
918,13,Forest,LataambaMediha_Rural,Medium-sized,300200.3467,1293934.89,205,29.6,3,0,0.962,5.4,0.015822222,309.6533
919,13,Forest,LataambaMediha_Rural,Medium-sized,300203.1504,1293939.03,210,29.7,2.9,0,0.832,5.4,0.015822222,306.8496
920,13,Forest,LataambaMediha_Rural,Medium-sized,300205.9541,1293943.17,215,29.8,2.8,0,0.703,5.4,0.015822222,304.0459
921,13,Forest,LataambaMediha_Rural,Medium-sized,300208.7579,1293947.31,220,29.8,2.8,0,0.573,5.4,0.015822222,301.2421
922,13,Forest,LataambaMediha_Rural,Medium-sized,300211.6898,1293951.357,225,29.8,2.8,0,0.703,5.4,0.015822222,298.3102
923,13,Forest,LataambaMediha_Rural,Medium-sized,300214.7253,1293955.33,230,29.8,2.8,0,0.832,5.4,0.015822222,301.0499649
924,13,Forest,LataambaMediha_Rural,Medium-sized,300217.7607,1293959.304,235,29.9,2.7,0,0.703,5.4,0.015822222,305.8353951
925,13,Forest,LataambaMediha_Rural,Medium-sized,300220.7962,1293963.277,240,30,2.6,0,0.573,5.4,0.015822222,310.6270958
926,13,Forest,LataambaMediha_Rural,Medium-sized,300223.8356,1293967.247,245,30.2,2.4,0,0.583,5.4,0.015822222,315.4266172
927,13,Forest,LataambaMediha_Rural,Medium-sized,300226.9257,1293971.178,250,30.3,2.3,0,0.592,5.4,0.015822222,320.2496573
928,13,Forest,LataambaMediha_Rural,Medium-sized,300230.0159,1293975.108,255,30.4,2.2,0,0.602,5.4,0.015822222,325.0775291
929,13,Forest,LataambaMediha_Rural,Medium-sized,300233.1061,1293979.039,260,30.5,2.1,0,0.612,5.4,0.015822222,329.9111144
930,13,Forest,LataambaMediha_Rural,Medium-sized,300236.1963,1293982.97,265,30.6,2,0,0.622,5.4,0.015822222,334.7495945
931,13,Forest,LataambaMediha_Rural,Medium-sized,300239.2865,1293986.901,270,30.6,2,0,0.805,5.4,0.015822222,339.5927604
932,13,Forest,LataambaMediha_Rural,Medium-sized,300242.6153,1293990.6,275,30.6,2,0,0.959,5.4,0.015822222,344.4872447
933,13,Forest,LataambaMediha_Rural,Medium-sized,300246.4491,1293993.81,280,30.6,2,0,0.968,5.4,0.015822222,349.4836491
934,13,Forest,LataambaMediha_Rural,Medium-sized,300250.2828,1293997.019,285,30.7,1.9,0,0.981,5.4,0.015822222,348.9028093
935,13,Forest,LataambaMediha_Rural,Medium-sized,300254.1166,1294000.229,290,30.7,1.9,0,0.786,5.4,0.015822222,343.9055493
936,13,Forest,LataambaMediha_Rural,Medium-sized,300257.9503,1294003.439,295,30.7,1.9,0,0.829,5.4,0.015822222,338.9084508
937,13,Forest,LataambaMediha_Rural,Medium-sized,300261.7841,1294006.649,300,30.7,1.9,0,0.839,5.4,0.015822222,333.9113688
938,13,Forest,LataambaMediha_Rural,Medium-sized,300265.6179,1294009.858,305,30.7,1.9,0,0.981,5.4,0.015822222,328.9150513
939,13,Forest,LataambaMediha_Rural,Medium-sized,300269.4516,1294013.068,310,30.7,1.9,0,0.857,5.4,0.015822222,323.9182387
940,13,Forest,LataambaMediha_Rural,Medium-sized,300273.2854,1294016.278,315,30.8,1.8,0,0.74,5.4,0.015822222,318.9214561
941,13,Forest,LataambaMediha_Rural,Medium-sized,300277.1191,1294019.487,320,30.9,1.7,0,0.5,5.4,0.015822222,313.9255274
942,13,Forest,LataambaMediha_Rural,Medium-sized,300280.9529,1294022.697,325,30.9,1.7,0,0.439,5.4,0.015822222,308.9289689
943,13,Forest,LataambaMediha_Rural,Medium-sized,300284.7867,1294025.907,330,31,1.6,0,0.573,5.4,0.015822222,303.9325306
944,13,Forest,LataambaMediha_Rural,Medium-sized,300288.6204,1294029.117,335,31.1,1.5,0,0.63,5.4,0.015822222,298.9362925
945,13,Forest,LataambaMediha_Rural,Medium-sized,300292.4542,1294032.326,340,31.2,1.4,0,0.658,5.4,0.015822222,293.9407855
946,13,Forest,LataambaMediha_Rural,Medium-sized,300296.2879,1294035.536,345,31.2,1.4,0,0.625,5.4,0.015822222,288.94482
947,13,Forest,LataambaMediha_Rural,Medium-sized,300300.1217,1294038.746,350,31.2,1.4,0,0.485,5.4,0.015822222,283.9489273
948,14,Forest,Forest2_City_Joy,Medium-sized,326733.5595,1282733.424,0,27.6,5,0.385,0,3.5,0.020385714,14.075597
949,14,Forest,Forest2_City_Joy,Medium-sized,326738.5594,1282733.399,5,27.6,5,0.59,0,3.5,0.020385714,9.684187118
950,14,Forest,Forest2_City_Joy,Medium-sized,326743.5594,1282733.374,10,27.6,5,0.732,0,3.5,0.020385714,6.279647522
951,14,Forest,Forest2_City_Joy,Medium-sized,326748.5593,1282733.349,15,27.6,5,0.743,0,3.5,0.020385714,5.92328527
952,14,Forest,Forest2_City_Joy,Medium-sized,326753.5592,1282733.324,20,27.6,5,0.875,0,3.5,0.020385714,8.985315453
953,14,Forest,Forest2_City_Joy,Medium-sized,326758.5592,1282733.298,25,27.7,4.9,0.871,0,3.5,0.020385714,13.28154213
954,14,Forest,Forest2_City_Joy,Medium-sized,326763.5591,1282733.273,30,27.7,4.9,0.737,0,3.5,0.020385714,17.94573757
955,14,Forest,Forest2_City_Joy,Medium-sized,326768.559,1282733.248,35,27.7,4.9,0.473,0,3.5,0.020385714,22.75299722
956,14,Forest,Forest2_City_Joy,Medium-sized,326773.559,1282733.223,40,27.7,4.9,0.464,0,3.5,0.020385714,25.53793668
957,14,Forest,Forest2_City_Joy,Medium-sized,326778.5589,1282733.198,45,27.8,4.8,0.538,0,3.5,0.020385714,20.55893415
958,14,Forest,Forest2_City_Joy,Medium-sized,326783.5574,1282733.084,50,27.8,4.8,0.517,0,3.5,0.020385714,15.58258486
959,14,Forest,Forest2_City_Joy,Medium-sized,326788.5555,1282732.946,55,27.8,4.8,0.508,0,3.5,0.020385714,16.30763298
